 Date, Time, Reading
 2015-10-11, 07:19:28.421,184000
 2015-10-11, 07:19:58.417,185000
 2015-10-11, 07:20:28.422,186000
 2015-10-11, 07:20:58.430,188000
 2015-10-11, 07:21:28.425,186000
 2015-10-11, 07:21:58.419,187000
 2015-10-11, 07:22:28.425,187000
 2015-10-11, 07:22:58.422,187000
 2015-10-11, 07:23:28.426,186000
 2015-10-11, 07:23:58.433,186000
 2015-10-11, 07:24:28.427,99000
 2015-10-11, 07:24:58.433,99000
 2015-10-11, 07:25:58.434,100000
 2015-10-11, 07:26:58.429,100000
 2015-10-11, 07:27:28.423,100000
 2015-10-11, 07:28:28.434,101000
 2015-10-11, 07:28:58.440,99000
 2015-10-11, 07:29:28.437,99000
 2015-10-11, 07:31:28.428,100000
 2015-10-11, 07:32:28.433,100000
 2015-10-11, 07:33:28.433,101000
 2015-10-11, 07:33:58.428,100000
 2015-10-11, 07:34:58.441,100000
 2015-10-11, 07:35:58.432,100000
 2015-10-11, 07:37:58.435,98000
 2015-10-11, 07:38:58.446,775000
 2015-10-11, 07:39:28.442,200000
 2015-10-11, 07:39:58.437,250000
 2015-10-11, 07:40:28.431,244000
 2015-10-11, 07:41:28.444,242000
 2015-10-11, 07:41:58.438,240000
 2015-10-11, 07:42:28.445,240000
 2015-10-11, 07:42:58.449,239000
 2015-10-11, 07:43:28.445,239000
 2015-10-11, 07:43:58.440,240000
 2015-10-11, 07:44:28.446,240000
 2015-10-11, 07:47:28.441,153000
 2015-10-11, 07:49:58.441,153000
 2015-10-11, 07:51:58.454,153000
 2015-10-11, 07:52:58.445,153000
 2015-10-11, 07:55:28.453,100000
 2015-10-11, 07:59:58.454,99000
 2015-10-11, 08:00:58.455,100000
 2015-10-11, 08:01:28.464,217000
 2015-10-11, 08:01:58.456,197000
 2015-10-11, 08:02:28.450,190000
 2015-10-11, 08:02:58.455,185000
 2015-10-11, 08:03:28.453,188000
 2015-10-11, 08:03:58.464,188000
 2015-10-11, 08:04:28.454,188000
 2015-10-11, 08:05:28.454,188000
 2015-10-11, 08:09:58.458,98000
 2015-10-11, 08:10:58.461,99000
 2015-10-11, 08:11:28.457,98000
 2015-10-11, 08:12:58.456,98000
 2015-10-11, 08:17:58.472,98000
 2015-10-11, 08:18:58.465,157000
 2015-10-11, 08:19:58.466,155000
 2015-10-11, 08:20:28.470,154000
 2015-10-11, 08:20:58.472,156000
 2015-10-11, 08:21:28.465,154000
 2015-10-11, 08:22:28.466,154000
 2015-10-11, 08:23:28.469,154000
 2015-10-11, 08:24:28.469,154000
 2015-10-11, 08:25:28.473,250000
 2015-10-11, 08:26:28.463,240000
 2015-10-11, 08:27:28.475,240000
 2015-10-11, 08:28:28.476,238000
 2015-10-11, 08:28:58.507,237000
 2015-10-11, 08:29:58.477,235000
 2015-10-11, 08:30:58.478,238000
 2015-10-11, 08:33:28.476,100000
 2015-10-11, 08:34:28.471,100000
 2015-10-11, 08:35:28.482,99000
 2015-10-11, 08:36:28.483,99000
 2015-10-11, 08:36:58.479,99000
 2015-10-11, 08:37:28.485,99000
 2015-10-11, 08:37:58.479,99000
 2015-10-11, 08:38:28.484,101000
 2015-10-11, 08:38:58.490,99000
 2015-10-11, 08:39:28.487,99000
 2015-10-11, 08:39:58.481,100000
 2015-10-11, 08:40:28.487,99000
 2015-10-11, 08:40:58.483,100000
 2015-10-11, 08:41:28.478,100000
 2015-10-11, 08:41:58.474,100000
 2015-10-11, 08:42:28.479,99000
 2015-10-11, 08:42:58.477,101000
 2015-10-11, 08:43:28.482,100000
 2015-10-11, 08:43:58.478,100000
 2015-10-11, 08:44:28.482,100000
 2015-10-11, 08:44:58.483,99000
 2015-10-11, 08:45:28.487,100000
 2015-10-11, 08:46:58.487,100000
 2015-10-11, 08:48:58.490,187000
 2015-10-11, 08:49:58.489,186000
 2015-10-11, 08:50:28.485,184000
 2015-10-11, 08:50:58.490,185000
 2015-10-11, 08:51:28.496,185000
 2015-10-11, 08:52:58.483,185000
 2015-10-11, 08:53:28.489,186000
 2015-10-11, 08:53:58.496,185000
 2015-10-11, 08:54:58.497,100000
 2015-10-11, 08:55:58.487,101000
 2015-10-11, 08:56:28.492,156000
 2015-10-11, 08:56:58.490,159000
 2015-10-11, 08:58:28.497,159000
 2015-10-11, 08:58:58.495,158000
 2015-10-11, 08:59:28.492,157000
 2015-10-11, 09:00:28.493,156000
 2015-10-11, 09:01:28.491,156000
 2015-10-11, 09:02:28.502,156000
 2015-10-11, 09:03:28.498,156000
 2015-10-11, 09:04:28.498,155000
 2015-10-11, 09:04:58.506,155000
 2015-10-11, 09:05:28.497,155000
 2015-10-11, 09:06:28.505,155000
 2015-10-11, 09:06:58.504,155000
 2015-10-11, 09:07:28.508,154000
 2015-10-11, 09:07:58.505,155000
 2015-10-11, 09:08:28.499,155000
 2015-10-11, 09:08:58.525,155000
 2015-10-11, 09:09:28.503,154000
 2015-10-11, 09:09:58.506,263000
 2015-10-11, 09:10:58.509,102000
 2015-10-11, 09:11:28.515,101000
 2015-10-11, 09:12:28.506,100000
 2015-10-11, 09:13:28.501,101000
 2015-10-11, 09:13:58.506,101000
 2015-10-11, 09:14:58.506,101000
 2015-10-11, 09:15:58.517,102000
 2015-10-11, 09:16:58.509,97000
 2015-10-11, 09:17:58.511,97000
 2015-10-11, 09:18:58.511,97000
 2015-10-11, 09:19:28.516,97000
 2015-10-11, 09:19:58.522,98000
 2015-10-11, 09:20:28.506,97000
 2015-10-11, 09:20:58.512,99000
 2015-10-11, 09:21:28.511,97000
 2015-10-11, 09:22:28.514,98000
 2015-10-11, 09:23:28.519,99000
 2015-10-11, 09:24:28.519,98000
 2015-10-11, 09:26:58.515,96000
 2015-10-11, 09:27:58.515,97000
 2015-10-11, 09:28:28.513,98000
 2015-10-11, 09:28:58.519,97000
 2015-10-11, 09:29:28.513,199000
 2015-10-11, 09:30:28.514,183000
 2015-10-11, 09:31:28.521,179000
 2015-10-11, 09:32:58.518,179000
 2015-10-11, 09:33:28.517,180000
 2015-10-11, 09:33:58.523,179000
 2015-10-11, 09:34:28.527,179000
 2015-10-11, 09:34:58.533,238000
 2015-10-11, 09:35:28.520,238000
 2015-10-11, 09:36:28.521,238000
 2015-10-11, 09:36:58.535,236000
 2015-10-11, 09:37:28.529,237000
 2015-10-11, 09:37:58.536,236000
 2015-10-11, 09:38:58.539,237000
 2015-10-11, 09:39:58.528,151000
 2015-10-11, 09:40:28.532,151000
 2015-10-11, 09:40:58.528,152000
 2015-10-11, 09:41:28.535,151000
 2015-10-11, 09:41:58.530,151000
 2015-10-11, 09:42:28.529,150000
 2015-10-11, 09:43:28.530,152000
 2015-10-11, 09:48:28.536,97000
 2015-10-11, 09:48:58.530,97000
 2015-10-11, 09:49:28.537,97000
 2015-10-11, 09:50:28.538,97000
 2015-10-11, 09:51:28.538,97000
 2015-10-11, 09:51:58.533,97000
 2015-10-11, 09:52:58.536,96000
 2015-10-11, 09:53:58.546,96000
 2015-10-11, 09:54:28.541,216000
 2015-10-11, 09:54:58.541,191000
 2015-10-11, 09:55:28.547,185000
 2015-10-11, 09:55:58.542,182000
 2015-10-11, 09:56:28.548,181000
 2015-10-11, 09:56:58.544,184000
 2015-10-11, 09:57:28.541,184000
 2015-10-11, 09:58:28.552,184000
 2015-10-11, 09:58:58.540,184000
 2015-10-11, 09:59:58.541,185000
 2015-10-11, 10:00:28.548,185000
 2015-10-11, 10:00:58.552,186000
 2015-10-11, 10:01:28.548,184000
 2015-10-11, 10:01:58.543,184000
 2015-10-11, 10:02:28.539,184000
 2015-10-11, 10:02:58.545,97000
 2015-10-11, 10:03:28.549,98000
 2015-10-11, 10:04:28.550,97000
 2015-10-11, 10:04:58.545,97000
 2015-10-11, 10:05:28.551,97000
 2015-10-11, 10:05:58.559,97000
 2015-10-11, 10:06:28.552,96000
 2015-10-11, 10:07:28.555,97000
 2015-10-11, 10:09:28.548,97000
 2015-10-11, 10:10:28.563,97000
 2015-10-11, 10:10:58.550,97000
 2015-10-11, 10:11:58.561,97000
 2015-10-11, 10:12:28.557,98000
 2015-10-11, 10:12:58.567,155000
 2015-10-11, 10:13:28.552,156000
 2015-10-11, 10:13:58.558,155000
 2015-10-11, 10:14:28.564,153000
 2015-10-11, 10:14:58.569,153000
 2015-10-11, 10:17:28.565,152000
 2015-10-11, 10:18:28.568,248000
 2015-10-11, 10:19:28.558,238000
 2015-10-11, 10:20:28.560,238000
 2015-10-11, 10:22:28.570,241000
 2015-10-11, 10:23:28.573,240000
 2015-10-11, 10:24:28.564,237000
 2015-10-11, 10:25:28.565,237000
 2015-10-11, 10:26:28.566,96000
 2015-10-11, 10:27:28.569,97000
 2015-10-11, 10:28:28.569,98000
 2015-10-11, 10:28:58.566,97000
 2015-10-11, 10:29:28.562,97000
 2015-10-11, 10:30:28.563,97000
 2015-10-11, 10:30:58.567,98000
 2015-10-11, 10:31:28.626,97000
 2015-10-11, 10:32:28.566,97000
 2015-10-11, 10:32:58.575,97000
 2015-10-11, 10:33:28.579,98000
 2015-10-11, 10:33:58.576,97000
 2015-10-11, 10:34:28.580,97000
 2015-10-11, 10:35:28.580,97000
 2015-10-11, 10:37:58.578,97000
 2015-10-11, 10:38:28.575,98000
 2015-10-11, 10:38:58.591,97000
 2015-10-11, 10:39:58.582,98000
 2015-10-11, 10:44:28.584,185000
 2015-10-11, 10:45:28.589,186000
 2015-10-11, 10:46:28.579,185000
 2015-10-11, 10:47:28.582,186000
 2015-10-11, 10:48:28.593,130000
 2015-10-11, 10:49:28.586,100000
 2015-10-11, 10:50:28.586,100000
 2015-10-11, 10:50:58.599,157000
 2015-10-11, 10:51:28.597,159000
 2015-10-11, 10:52:58.587,157000
 2015-10-11, 10:53:58.607,156000
 2015-10-11, 10:54:58.592,156000
 2015-10-11, 10:55:58.601,157000
 2015-10-11, 10:56:58.592,156000
 2015-10-11, 10:57:58.613,155000
 2015-10-11, 10:58:58.595,155000
 2015-10-11, 11:02:28.596,155000
 2015-10-11, 11:02:58.602,154000
 2015-10-11, 11:03:28.599,155000
 2015-10-11, 11:03:58.597,259000
 2015-10-11, 11:04:28.602,194000
 2015-10-11, 11:05:28.596,186000
 2015-10-11, 11:05:58.601,187000
 2015-10-11, 11:06:28.597,186000
 2015-10-11, 11:06:58.604,185000
 2015-10-11, 11:07:28.610,185000
 2015-10-11, 11:07:58.604,185000
 2015-10-11, 11:08:28.611,186000
 2015-10-11, 11:08:58.611,186000
 2015-10-11, 11:09:28.605,185000
 2015-10-11, 11:10:58.603,187000
 2015-10-11, 11:12:58.614,101000
 2015-10-11, 11:13:58.615,101000
 2015-10-11, 11:14:58.616,101000
 2015-10-11, 11:15:58.617,102000
 2015-10-11, 11:18:28.605,102000
 2015-10-11, 11:18:58.611,101000
 2015-10-11, 11:19:28.612,101000
 2015-10-11, 11:21:58.621,101000
 2015-10-11, 11:22:58.624,101000
 2015-10-11, 11:23:58.625,101000
 2015-10-11, 11:24:58.616,101000
 2015-10-11, 11:25:58.629,717000
 2015-10-11, 11:29:58.632,243000
 2015-10-11, 11:30:58.639,243000
 2015-10-11, 11:31:58.625,242000
 2015-10-11, 11:32:58.630,243000
 2015-10-11, 11:33:58.631,157000
 2015-10-11, 11:34:58.632,157000
 2015-10-11, 11:35:28.638,156000
 2015-10-11, 11:35:58.633,157000
 2015-10-11, 11:36:28.629,156000
 2015-10-11, 11:37:28.634,156000
 2015-10-11, 11:38:28.635,157000
 2015-10-11, 11:39:28.635,156000
 2015-10-11, 11:40:28.636,155000
 2015-10-11, 11:41:28.637,155000
 2015-10-11, 11:42:28.638,155000
 2015-10-11, 11:42:58.636,102000
 2015-10-11, 11:43:58.645,102000
 2015-10-11, 11:44:28.641,101000
 2015-10-11, 11:44:58.638,102000
 2015-10-11, 11:45:58.638,102000
 2015-10-11, 11:46:28.633,101000
 2015-10-11, 11:46:58.643,101000
 2015-10-11, 11:47:28.638,101000
 2015-10-11, 11:47:58.644,101000
 2015-10-11, 11:48:28.648,224000
 2015-10-11, 11:49:28.645,193000
 2015-10-11, 11:50:58.643,188000
 2015-10-11, 11:54:28.643,187000
 2015-10-11, 11:54:58.650,187000
 2015-10-11, 11:55:28.654,187000
 2015-10-11, 11:55:58.651,102000
 2015-10-11, 11:56:28.655,101000
 2015-10-11, 11:56:58.651,101000
 2015-10-11, 11:58:28.648,102000
 2015-10-11, 11:58:58.657,101000
 2015-10-11, 11:59:28.651,101000
 2015-10-11, 11:59:58.658,101000
 2015-10-11, 12:00:28.656,101000
 2015-10-11, 12:00:58.661,102000
 2015-10-11, 12:01:28.656,101000
 2015-10-11, 12:01:58.661,102000
 2015-10-11, 12:02:58.662,101000
 2015-10-11, 12:03:58.652,101000
 2015-10-11, 12:04:58.656,101000
 2015-10-11, 12:05:58.667,102000
 2015-10-11, 12:06:28.651,101000
 2015-10-11, 12:06:58.667,101000
 2015-10-11, 12:07:28.662,160000
 2015-10-11, 12:07:58.668,160000
 2015-10-11, 12:08:28.663,161000
 2015-10-11, 12:08:58.673,159000
 2015-10-11, 12:09:28.677,158000
 2015-10-11, 12:10:28.668,157000
 2015-10-11, 12:11:28.669,254000
 2015-10-11, 12:13:28.663,242000
 2015-10-11, 12:18:28.669,155000
 2015-10-11, 12:19:28.672,154000
 2015-10-11, 12:22:28.668,101000
 2015-10-11, 12:23:28.688,102000
 2015-10-11, 12:23:58.690,101000
 2015-10-11, 12:24:58.682,102000
 2015-10-11, 12:27:28.682,102000
 2015-10-11, 12:28:28.683,102000
 2015-10-11, 12:28:58.690,102000
 2015-10-11, 12:29:28.686,102000
 2015-10-11, 12:29:58.680,102000
 2015-10-11, 12:30:28.687,102000
 2015-10-11, 12:32:28.688,102000
 2015-10-11, 12:32:58.679,102000
 2015-10-11, 12:33:58.679,197000
 2015-10-11, 12:34:58.682,189000
 2015-10-11, 12:35:28.697,188000
 2015-10-11, 12:35:58.693,188000
 2015-10-11, 12:36:28.687,186000
 2015-10-11, 12:36:58.694,186000
 2015-10-11, 12:37:28.690,186000
 2015-10-11, 12:37:58.684,187000
 2015-10-11, 12:38:28.690,187000
 2015-10-11, 12:38:58.694,187000
 2015-10-11, 12:39:28.696,188000
 2015-10-11, 12:39:58.700,187000
 2015-10-11, 12:42:28.700,102000
 2015-10-11, 12:42:58.697,102000
 2015-10-11, 12:43:28.691,102000
 2015-10-11, 12:43:58.697,102000
 2015-10-11, 12:44:28.692,101000
 2015-10-11, 12:44:58.700,100000
 2015-10-11, 12:45:28.697,157000
 2015-10-11, 12:45:58.691,160000
 2015-10-11, 12:46:58.704,160000
 2015-10-11, 12:47:58.705,158000
 2015-10-11, 12:48:58.707,157000
 2015-10-11, 12:49:28.702,157000
 2015-10-11, 12:49:58.708,157000
 2015-10-11, 12:52:28.706,157000
 2015-10-11, 12:53:28.709,156000
 2015-10-11, 12:54:28.702,156000
 2015-10-11, 12:55:28.725,152000
 2015-10-11, 12:58:28.721,239000
 2015-10-11, 12:59:28.710,187000
 2015-10-11, 12:59:58.721,186000
 2015-10-11, 13:00:28.711,186000
 2015-10-11, 13:00:58.710,187000
 2015-10-11, 13:01:28.715,187000
 2015-10-11, 13:01:58.712,187000
 2015-10-11, 13:02:28.716,187000
 2015-10-11, 13:02:58.723,187000
 2015-10-11, 13:03:28.717,188000
 2015-10-11, 13:03:58.723,99000
 2015-10-11, 13:04:28.718,99000
 2015-10-11, 13:05:28.721,100000
 2015-10-11, 13:06:28.722,99000
 2015-10-11, 13:06:58.718,99000
 2015-10-11, 13:07:28.724,99000
 2015-10-11, 13:07:58.719,98000
 2015-10-11, 13:08:28.725,98000
 2015-10-11, 13:08:58.732,98000
 2015-10-11, 13:09:28.722,98000
 2015-10-11, 13:10:28.739,98000
 2015-10-11, 13:13:58.722,98000
 2015-10-11, 13:14:58.734,98000
 2015-10-11, 13:16:58.730,98000
 2015-10-11, 13:17:58.729,98000
 2015-10-11, 13:18:58.731,97000
 2015-10-11, 13:19:58.742,191000
 2015-10-11, 13:20:28.727,186000
 2015-10-11, 13:21:28.740,184000
 2015-10-11, 13:22:28.741,182000
 2015-10-11, 13:23:28.733,183000
 2015-10-11, 13:24:28.744,241000
 2015-10-11, 13:25:28.739,239000
 2015-10-11, 13:26:28.737,153000
 2015-10-11, 13:27:28.736,153000
 2015-10-11, 13:28:28.747,156000
 2015-10-11, 13:28:58.735,157000
 2015-10-11, 13:29:28.740,156000
 2015-10-11, 13:29:58.736,157000
 2015-10-11, 13:30:58.741,156000
 2015-10-11, 13:33:28.743,154000
 2015-10-11, 13:34:28.744,155000
 2015-10-11, 13:35:28.751,154000
 2015-10-11, 13:36:28.755,154000
 2015-10-11, 13:39:58.756,101000
 2015-10-11, 13:40:58.759,100000
 2015-10-11, 13:42:28.756,193000
 2015-10-11, 13:43:28.763,187000
 2015-10-11, 13:44:28.754,188000
 2015-10-11, 13:44:58.754,189000
 2015-10-11, 13:45:28.756,189000
 2015-10-11, 13:45:58.751,189000
 2015-10-11, 13:46:28.757,188000
 2015-10-11, 13:46:58.755,189000
 2015-10-11, 13:47:28.762,189000
 2015-10-11, 13:47:58.758,188000
 2015-10-11, 13:48:28.763,189000
 2015-10-11, 13:48:58.757,188000
 2015-10-11, 13:49:28.755,188000
 2015-10-11, 13:49:58.761,100000
 2015-10-11, 13:50:28.766,99000
 2015-10-11, 13:50:58.761,99000
 2015-10-11, 13:51:58.771,99000
 2015-10-11, 13:52:58.762,100000
 2015-10-11, 13:53:58.773,99000
 2015-10-11, 13:54:28.770,99000
 2015-10-11, 13:54:58.766,101000
 2015-10-11, 13:58:28.763,99000
 2015-10-11, 13:58:58.781,100000
 2015-10-11, 13:59:28.776,100000
 2015-10-11, 14:00:28.766,99000
 2015-10-11, 14:00:58.773,99000
 2015-10-11, 14:01:28.767,100000
 2015-10-11, 14:02:28.778,160000
 2015-10-11, 14:02:58.774,159000
 2015-10-11, 14:03:28.779,157000
 2015-10-11, 14:03:58.775,156000
 2015-10-11, 14:04:28.780,156000
 2015-10-11, 14:04:58.776,277000
 2015-10-11, 14:05:28.770,257000
 2015-10-11, 14:05:58.777,247000
 2015-10-11, 14:06:28.785,242000
 2015-10-11, 14:06:58.777,242000
 2015-10-11, 14:07:28.785,242000
 2015-10-11, 14:07:58.778,239000
 2015-10-11, 14:08:58.779,239000
 2015-10-11, 14:09:58.780,240000
 2015-10-11, 14:10:58.781,239000
 2015-10-11, 14:11:28.788,239000
 2015-10-11, 14:12:28.788,154000
 2015-10-11, 14:13:28.783,153000
 2015-10-11, 14:14:58.788,154000
 2015-10-11, 14:15:58.788,100000
 2015-10-11, 14:16:58.790,100000
 2015-10-11, 14:18:28.796,99000
 2015-10-11, 14:18:58.793,100000
 2015-10-11, 14:19:28.798,100000
 2015-10-11, 14:20:28.790,99000
 2015-10-11, 14:21:28.789,99000
 2015-10-11, 14:22:28.800,100000
 2015-10-11, 14:22:58.788,99000
 2015-10-11, 14:23:28.794,100000
 2015-10-11, 14:23:58.809,100000
 2015-10-11, 14:24:28.795,100000
 2015-10-11, 14:24:58.792,100000
 2015-10-11, 14:25:58.799,99000
 2015-10-11, 14:28:28.802,189000
 2015-10-11, 14:28:58.801,186000
 2015-10-11, 14:29:28.805,184000
 2015-10-11, 14:30:28.806,189000
 2015-10-11, 14:30:58.802,189000
 2015-10-11, 14:31:58.803,354000
 2015-10-11, 14:32:58.807,435000
 2015-10-11, 14:33:28.802,459000
 2015-10-11, 14:34:28.814,453000
 2015-10-11, 14:34:58.809,455000
 2015-10-11, 14:35:28.804,452000
 2015-10-11, 14:36:58.813,358000
 2015-10-11, 14:38:58.825,351000
 2015-10-11, 14:39:58.806,408000
 2015-10-11, 14:40:28.812,416000
 2015-10-11, 14:40:58.806,414000
 2015-10-11, 14:41:28.817,415000
 2015-10-11, 14:41:58.818,409000
 2015-10-11, 14:42:28.817,413000
 2015-10-11, 14:42:58.812,409000
 2015-10-11, 14:43:28.817,409000
 2015-10-11, 14:43:58.817,412000
 2015-10-11, 14:44:28.809,408000
 2015-10-11, 14:44:58.819,410000
 2015-10-11, 14:45:28.824,413000
 2015-10-11, 14:50:58.824,532000
 2015-10-11, 14:51:58.825,505000
 2015-10-11, 14:52:58.828,498000
 2015-10-11, 14:53:58.839,441000
 2015-10-11, 14:54:58.830,428000
 2015-10-11, 14:55:28.816,446000
 2015-10-11, 14:56:58.827,435000
 2015-10-11, 14:57:58.828,430000
 2015-10-11, 14:58:58.821,352000
 2015-10-11, 14:59:58.832,343000
 2015-10-11, 15:00:58.836,352000
 2015-10-11, 15:01:28.829,355000
 2015-10-11, 15:01:58.833,354000
 2015-10-11, 15:02:28.837,355000
 2015-10-11, 15:02:58.838,353000
 2015-10-11, 15:03:28.832,353000
 2015-10-11, 15:04:28.833,354000
 2015-10-11, 15:05:28.826,356000
 2015-10-11, 15:07:28.837,354000
 2015-10-11, 15:07:58.831,350000
 2015-10-11, 15:08:58.854,353000
 2015-10-11, 15:09:58.845,345000
 2015-10-11, 15:10:58.830,348000
 2015-10-11, 15:11:58.841,351000
 2015-10-11, 15:12:58.835,350000
 2015-10-11, 15:14:58.849,435000
 2015-10-11, 15:15:58.849,435000
 2015-10-11, 15:16:28.842,435000
 2015-10-11, 15:17:28.844,434000
 2015-10-11, 15:18:58.852,492000
 2015-10-11, 15:19:58.853,491000
 2015-10-11, 15:20:58.854,403000
 2015-10-11, 15:26:28.854,392000
 2015-10-11, 15:26:58.855,401000
 2015-10-11, 15:27:28.849,401000
 2015-10-11, 15:27:58.855,400000
 2015-10-11, 15:28:28.860,400000
 2015-10-11, 15:28:58.850,399000
 2015-10-11, 15:30:58.862,399000
 2015-10-11, 15:33:28.850,334000
 2015-10-11, 15:34:28.861,339000
 2015-10-11, 15:34:58.857,346000
 2015-10-11, 15:35:28.862,340000
 2015-10-11, 15:35:58.868,341000
 2015-10-11, 15:36:28.862,346000
 2015-10-11, 15:36:58.861,342000
 2015-10-11, 15:37:28.857,334000
 2015-10-11, 15:37:58.871,337000
 2015-10-11, 15:38:28.918,336000
 2015-10-11, 15:38:58.874,336000
 2015-10-11, 15:39:28.868,341000
 2015-10-11, 15:40:58.860,339000
 2015-10-11, 15:42:28.865,344000
 2015-10-11, 15:42:58.874,341000
 2015-10-11, 15:43:28.870,337000
 2015-10-11, 15:44:58.869,346000
 2015-10-11, 15:45:28.865,350000
 2015-10-11, 15:45:58.870,352000
 2015-10-11, 15:46:28.876,345000
 2015-10-11, 15:47:28.877,347000
 2015-10-11, 15:48:28.878,344000
 2015-10-11, 15:48:58.868,349000
 2015-10-11, 15:49:28.882,347000
 2015-10-11, 15:50:28.873,350000
 2015-10-11, 15:50:58.881,348000
 2015-10-11, 15:51:28.886,350000
 2015-10-11, 15:51:58.882,340000
 2015-10-11, 15:52:58.882,349000
 2015-10-11, 15:53:58.892,342000
 2015-10-11, 15:54:58.883,349000
 2015-10-11, 15:55:28.879,342000
 2015-10-11, 15:56:28.890,405000
 2015-10-11, 15:56:58.886,404000
 2015-10-11, 15:57:28.883,406000
 2015-10-11, 15:58:28.884,404000
 2015-10-11, 15:58:58.884,396000
 2015-10-11, 15:59:28.889,401000
 2015-10-11, 15:59:58.885,403000
 2015-10-11, 16:00:28.879,400000
 2015-10-11, 16:00:58.886,507000
 2015-10-11, 16:01:28.892,486000
 2015-10-11, 16:01:58.886,485000
 2015-10-11, 16:02:28.893,483000
 2015-10-11, 16:02:58.889,476000
 2015-10-11, 16:03:28.893,478000
 2015-10-11, 16:04:28.886,477000
 2015-10-11, 16:04:58.892,476000
 2015-10-11, 16:05:28.897,474000
 2015-10-11, 16:06:28.888,479000
 2015-10-11, 16:06:58.894,481000
 2015-10-11, 16:07:28.890,465000
 2015-10-11, 16:08:28.890,478000
 2015-10-11, 16:09:28.892,479000
 2015-10-11, 16:09:58.897,431000
 2015-10-11, 16:10:58.899,426000
 2015-10-11, 16:11:58.900,347000
 2015-10-11, 16:12:28.906,342000
 2015-10-11, 16:12:58.893,342000
 2015-10-11, 16:13:28.907,335000
 2015-10-11, 16:13:58.894,339000
 2015-10-11, 16:14:28.898,340000
 2015-10-11, 16:14:58.898,343000
 2015-10-11, 16:15:28.893,348000
 2015-10-11, 16:15:58.899,350000
 2015-10-11, 16:16:28.904,347000
 2015-10-11, 16:16:58.896,342000
 2015-10-11, 16:17:28.900,348000
 2015-10-11, 16:18:28.901,339000
 2015-10-11, 16:19:28.904,342000
 2015-10-11, 16:20:28.905,344000
 2015-10-11, 16:21:28.908,350000
 2015-10-11, 16:26:58.906,439000
 2015-10-11, 16:27:28.910,436000
 2015-10-11, 16:28:28.913,432000
 2015-10-11, 16:29:28.908,431000
 2015-10-11, 16:30:28.909,433000
 2015-10-11, 16:31:28.927,432000
 2015-10-11, 16:32:28.920,433000
 2015-10-11, 16:33:28.915,432000
 2015-10-11, 16:34:28.916,401000
 2015-10-11, 16:35:28.908,405000
 2015-10-11, 16:36:28.917,402000
 2015-10-11, 16:36:58.923,403000
 2015-10-11, 16:37:28.920,404000
 2015-10-11, 16:37:58.924,402000
 2015-10-11, 16:39:28.914,402000
 2015-10-11, 16:40:28.922,361000
 2015-10-11, 16:40:58.929,400000
 2015-10-11, 16:41:28.925,402000
 2015-10-11, 16:41:58.929,402000
 2015-10-11, 16:42:28.924,423000
 2015-10-11, 16:42:58.934,431000
 2015-10-11, 16:43:28.929,431000
 2015-10-11, 16:43:58.935,432000
 2015-10-11, 16:47:28.934,443000
 2015-10-11, 16:48:28.925,608000
 2015-10-11, 16:49:28.936,2581000
 2015-10-11, 16:50:58.933,585000
 2015-10-11, 16:51:58.933,565000
 2015-10-11, 16:52:58.926,572000
 2015-10-11, 16:53:58.939,590000
 2015-10-11, 16:54:58.942,577000
 2015-10-11, 16:55:58.942,575000
 2015-10-11, 16:56:58.935,575000
 2015-10-11, 16:58:28.932,577000
 2015-10-11, 16:58:58.937,578000
 2015-10-11, 16:59:28.943,579000
 2015-10-11, 17:00:28.945,571000
 2015-10-11, 17:00:58.941,577000
 2015-10-11, 17:01:28.937,576000
 2015-10-11, 17:01:58.945,489000
 2015-10-11, 17:03:28.961,486000
 2015-10-11, 17:04:28.951,483000
 2015-10-11, 17:09:28.949,491000
 2015-10-11, 17:10:58.948,491000
 2015-10-11, 17:11:58.949,491000
 2015-10-11, 17:12:58.952,549000
 2015-10-11, 17:13:28.964,550000
 2015-10-11, 17:14:28.959,550000
 2015-10-11, 17:15:28.952,546000
 2015-10-11, 17:18:28.960,630000
 2015-10-11, 17:19:28.953,628000
 2015-10-11, 17:20:28.954,625000
 2015-10-11, 17:21:28.956,620000
 2015-10-11, 17:21:58.961,630000
 2015-10-11, 17:22:28.967,633000
 2015-10-11, 17:23:28.958,625000
 2015-10-11, 17:24:28.969,634000
 2015-10-11, 17:24:58.965,634000
 2015-10-11, 17:25:28.962,631000
 2015-10-11, 17:25:58.966,631000
 2015-10-11, 17:26:28.960,568000
 2015-10-11, 17:26:58.959,494000
 2015-10-11, 17:27:58.960,492000
 2015-10-11, 17:28:58.959,491000
 2015-10-11, 17:30:28.966,488000
 2015-10-11, 17:31:28.981,494000
 2015-10-11, 17:32:28.971,526000
 2015-10-11, 17:33:28.974,450000
 2015-10-11, 17:34:28.965,447000
 2015-10-11, 17:34:58.971,456000
 2015-10-11, 17:35:28.968,457000
 2015-10-11, 17:37:58.977,452000
 2015-10-11, 17:38:58.992,456000
 2015-10-11, 17:39:28.973,454000
 2015-10-11, 17:39:58.969,457000
 2015-10-11, 17:40:28.977,456000
 2015-10-11, 17:40:58.982,455000
 2015-10-11, 17:41:28.976,454000
 2015-10-11, 17:41:58.981,582000
 2015-10-11, 17:42:28.977,555000
 2015-10-11, 17:42:58.973,546000
 2015-10-11, 17:43:28.988,542000
